"applicationdate","creationdate","status","id","applicationno","tenantid","edcrnumber","status-2","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate","applicationdate-2","businessservice","accountid","reworkhistory","isrevisionapplication"
"27-06-2022","22-06-2022","APPROVAL_INPROGRESS","baa01a9e-1f98-4074-b4f0-a51c12e00abc","BP-BMC-2022-06-22-005005","od.bhubaneswar","DCR62022OAPLB","APPROVAL_INPROGRESS","d7ec42d1-8a5f-41cb-ab9b-ba1314f60b14","{""fieldinspection_pending"": [{""date"": ""2022-07-28"", ""docs"": [{""fileName"": ""005005.pdf"", ""fileStore"": ""5eb36740-6d28-4cd1-a484-f7e177f7f316"", ""fileStoreId"": ""5eb36740-6d28-4cd1-a484-f7e177f7f316"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658992210205}}, {""fileName"": ""IMG-20220728-WA0005.jpg"", ""fileStore"": ""10ad5bcb-fd08-4785-807e-414ce02e547f"", ""fileStoreId"": ""10ad5bcb-fd08-4785-807e-414ce02e547f"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658992233970}}, {""fileName"": ""IMG-20220728-WA0004.jpg"", ""fileStore"": ""24387a64-d960-4b93-934f-7603dd980ddb"", ""fileStoreId"": ""24387a64-d960-4b93-934f-7603dd980ddb"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658992252886}}, {""fileName"": ""IMG-20220728-WA0006.jpg"", ""fileStore"": ""c9712fc1-fa09-4076-b5fc-5edac4fbf44c"", ""fileStoreId"": ""c9712fc1-fa09-4076-b5fc-5edac4fbf44c"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658992269637}}, {""fileName"": ""IMG-20220728-WA0004.jpg"", ""fileStore"": ""9e747602-82bb-44cf-8ea2-37e3c55dca53"", ""fileStoreId"": ""9e747602-82bb-44cf-8ea2-37e3c55dca53"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658992283177}}], ""time"": ""11:20"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1655882827412,1658992297359,NULL,0,1656307389666,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef","null",NULL
"01-01-1970","23-06-2022","PENDING_APPL_FEE","a95321de-b203-494a-9e1c-f7756ec321f5","BP-BMC-2022-06-23-005026","od.bhubaneswar","DCR620220GNTE","PENDING_APPL_FEE","4cc65373-f274-407c-897a-f6a20ce31d21","{""remarks"": ""ok"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""leasedeed""}","3f514a75-e9fa-4fe5-92b8-2cd2ba3f06a6","3f514a75-e9fa-4fe5-92b8-2cd2ba3f06a6",1655962481687,1655966267637,NULL,0,0,"BPA1","3f514a75-e9fa-4fe5-92b8-2cd2ba3f06a6","null",NULL
"23-06-2022","23-06-2022","APP_L1_VERIFICATION_INPROGRESS","2b509aef-dfac-413a-b175-e7fa448f050f","BP-BMC-2022-06-23-005027","od.bhubaneswar","DCR62022WDGMP","APP_L1_VERIFICATION_INPROGRESS","7085dfe5-3c55-43e7-85f5-94be105f9109","{""fieldinspection_pending"": [{""date"": ""2022-08-16"", ""docs"": [{""fileName"": ""005027.pdf"", ""fileStore"": ""3330b529-854b-49ae-8e51-3e2643967d65"", ""fileStoreId"": ""3330b529-854b-49ae-8e51-3e2643967d65"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660639018152}}, {""fileName"": ""IMG-20220816-WA0012.jpg"", ""fileStore"": ""cecbc50b-fa7a-4b1d-8ad6-8ba2cac093a2"", ""fileStoreId"": ""cecbc50b-fa7a-4b1d-8ad6-8ba2cac093a2"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660639049303}}, {""fileName"": ""IMG-20220816-WA0012.jpg"", ""fileStore"": ""b271f218-f006-4ba4-b02d-a4087180654a"", ""fileStoreId"": ""b271f218-f006-4ba4-b02d-a4087180654a"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660639067511}}, {""fileName"": ""IMG-20220816-WA0011.jpg"", ""fileStore"": ""c83b5151-af82-484c-b8e6-334153235309"", ""fileStoreId"": ""c83b5151-af82-484c-b8e6-334153235309"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660639088069}}, {""fileName"": ""IMG-20220816-WA0012.jpg"", ""fileStore"": ""56ad6fb0-2be7-4e18-83dc-99fe0170432f"", ""fileStoreId"": ""56ad6fb0-2be7-4e18-83dc-99fe0170432f"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660639109869}}], ""time"": ""01:20"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","10870ff5-12dc-4bee-90cd-b1cf452f005b","10870ff5-12dc-4bee-90cd-b1cf452f005b",1655963607966,1660639144067,NULL,0,1655971935936,"BPA2","10870ff5-12dc-4bee-90cd-b1cf452f005b","null",False
"01-01-1970","23-06-2022","APPROVAL_INPROGRESS","e2d04a11-6059-4f81-be2d-4536b13629ce","BP-BDA-2022-06-23-005028","od.bhubaneswardevelopmentauthority","DCR62022VLPJ9","APPROVAL_INPROGRESS","4b366e40-fc91-4543-9e4e-725c86d41b2a","{""fieldinspection_pending"": [{""date"": ""2022-07-19"", ""docs"": [{""fileName"": ""5028.pdf"", ""fileStore"": ""5b737428-9e36-4b2f-a15a-fd14ecf166d8"", ""fileStoreId"": ""5b737428-9e36-4b2f-a15a-fd14ecf166d8"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658726439099}}, {""fileName"": ""WhatsApp Image 2022-07-24 at 10.17.57 PM.jpeg"", ""fileStore"": ""3d2d483d-1a8e-4f17-b404-8b354d347392"", ""fileStoreId"": ""3d2d483d-1a8e-4f17-b404-8b354d347392"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658726444032}}, {""fileName"": ""WhatsApp Image 2022-07-24 at 10.17.58 PM (1).jpeg"", ""fileStore"": ""c7c10f30-8b59-4d46-88fb-80756516bf3f"", ""fileStoreId"": ""c7c10f30-8b59-4d46-88fb-80756516bf3f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658726448279}}, {""fileName"": ""WhatsApp Image 2022-07-24 at 10.17.58 PM.jpeg"", ""fileStore"": ""33d48c28-65c7-4f86-860e-057ff590f8a4"", ""fileStoreId"": ""33d48c28-65c7-4f86-860e-057ff590f8a4"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658726453423}}, {""fileName"": ""WhatsApp Image 2022-07-24 at 10.18.13 PM.jpeg"", ""fileStore"": ""1c0ee124-225b-483c-863b-ca27c85d60b7"", ""fileStoreId"": ""1c0ee124-225b-483c-863b-ca27c85d60b7"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658726457055}}], ""time"": ""15:03"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","04a77734-e1da-4d41-bd62-ccf63f844cd0","04a77734-e1da-4d41-bd62-ccf63f844cd0",1655965024944,1658726480598,NULL,0,0,"BPA1","04a77734-e1da-4d41-bd62-ccf63f844cd0","null",NULL
"23-06-2022","23-06-2022","APP_L2_VERIFICATION_INPROGRESS","ea3b64dd-6faf-4c2f-9333-64c694588f79","BP-BDA-2022-06-23-005032","od.bhubaneswardevelopmentauthority","DCR62022KDAI0","APP_L2_VERIFICATION_INPROGRESS","16d23326-8a44-4f33-9a76-60033b24ed53","{""fieldinspection_pending"": [{""date"": ""2022-06-29"", ""docs"": [{""fileName"": ""5032.pdf"", ""fileStore"": ""b76005fa-c387-483b-bbcb-86d79b383add"", ""fileStoreId"": ""b76005fa-c387-483b-bbcb-86d79b383add"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655804378655}}, {""fileName"": ""WhatsApp Image 2022-07-02 at 5.28.56 AM.jpeg"", ""fileStore"": ""a6381ff4-e64a-4a73-b3db-4c4ff42b038e"", ""fileStoreId"": ""a6381ff4-e64a-4a73-b3db-4c4ff42b038e"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655804388170}}, {""fileName"": ""WhatsApp Image 2022-07-02 at 5.28.56 AM (1).jpeg"", ""fileStore"": ""3d0180db-61e8-4c9d-8b57-70dbaaab1ea9"", ""fileStoreId"": ""3d0180db-61e8-4c9d-8b57-70dbaaab1ea9"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655804394740}}, {""fileName"": ""WhatsApp Image 2022-07-02 at 5.28.55 AM.jpeg"", ""fileStore"": ""999b3b9e-3974-4c1f-a32d-eca8180b429e"", ""fileStoreId"": ""999b3b9e-3974-4c1f-a32d-eca8180b429e"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655804401790}}, {""fileName"": ""WhatsApp Image 2022-07-02 at 5.28.55 AM (2).jpeg"", ""fileStore"": ""31474cc5-64d7-45c4-a4f7-bd7c092b958e"", ""fileStoreId"": ""31474cc5-64d7-45c4-a4f7-bd7c092b958e"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655804408566}}], ""time"": ""16:05"", ""questions"": [{""value"": ""NA"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","3910b1ae-6308-4c40-b8ef-92aeb55c91b4","3910b1ae-6308-4c40-b8ef-92aeb55c91b4",1655966479245,1660211519817,NULL,0,1655972106075,"BPA4","3910b1ae-6308-4c40-b8ef-92aeb55c91b4","null",False
"01-01-1970","23-06-2022","PENDING_APPL_FEE","99d65f1a-656f-4ed0-9313-e8752b4fab9f","BP-BMC-2022-06-23-005034","od.bhubaneswar","DCR62022GDDUB","PENDING_APPL_FEE","c1396661-f505-4576-a56c-1cf712f9a7b8","null","d7edd1b0-2748-4579-937c-66a2009b1f33","d7edd1b0-2748-4579-937c-66a2009b1f33",1655967538919,1655977883678,NULL,0,0,"BPA1","d7edd1b0-2748-4579-937c-66a2009b1f33","null",NULL
"23-06-2022","23-06-2022","APPROVAL_INPROGRESS","73b89a58-a1e8-4338-a4eb-7d592beaab19","BP-BMC-2022-06-23-005036","od.bhubaneswar","DCR62022B8GQP","APPROVAL_INPROGRESS","1b7b870e-bbba-43c0-8490-24c7a0b6f93d","{""fieldinspection_pending"": [{""date"": ""2022-07-13"", ""docs"": [{""fileName"": ""005036.pdf"", ""fileStore"": ""d31f81a6-5401-4af3-8107-1d8b1b368669"", ""fileStoreId"": ""d31f81a6-5401-4af3-8107-1d8b1b368669"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657712661906}}, {""fileName"": ""IMG-20220713-WA0008.jpg"", ""fileStore"": ""0e04db27-f5c9-4393-9983-4e64a97fb5c5"", ""fileStoreId"": ""0e04db27-f5c9-4393-9983-4e64a97fb5c5"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657712685045}}, {""fileName"": ""IMG-20220713-WA0007.jpg"", ""fileStore"": ""35ba2af0-b433-4a9b-8f15-d6d8ae76ab54"", ""fileStoreId"": ""35ba2af0-b433-4a9b-8f15-d6d8ae76ab54"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657712698440}}, {""fileName"": ""IMG-20220713-WA0009.jpg"", ""fileStore"": ""ef0072d0-bbce-4900-82d7-0ba6b2663ebb"", ""fileStoreId"": ""ef0072d0-bbce-4900-82d7-0ba6b2663ebb"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657712712087}}, {""fileName"": ""IMG-20220713-WA0010.jpg"", ""fileStore"": ""fc8b3822-e0a6-4a70-94cb-16c77083b80b"", ""fileStoreId"": ""fc8b3822-e0a6-4a70-94cb-16c77083b80b"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657712731773}}], ""time"": ""03:25"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","0f157723-e706-4c66-bd4a-74d05a8c6dc6","0f157723-e706-4c66-bd4a-74d05a8c6dc6",1655968164882,1657712743951,NULL,0,1655970793196,"BPA1","0f157723-e706-4c66-bd4a-74d05a8c6dc6","null",NULL
"01-01-1970","23-06-2022","PENDING_APPL_FEE","ba629f80-2e46-4ea5-8d74-0f815d8dc340","BP-BMC-2022-06-23-005038","od.bhubaneswar","DCR62022J5AGG","PENDING_APPL_FEE","b5fc69ac-56c8-4136-8672-fc957a148ba9","null","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1655969060781,1656062949070,NULL,0,0,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef","null",NULL
"28-06-2022","23-06-2022","PENDING_ARCHITECT_ACTION_FOR_REWORK","e3dadfcb-6b48-4d60-8c59-c82c85831946","BP-CTC-2022-06-23-005042","od.cuttack","DCR62022IKNJT","PENDING_ARCHITECT_ACTION_FOR_REWORK","58e9c441-3008-4224-8ff2-f1e8937ac347","{""fieldinspection_pending"": [{""date"": ""2022-07-07"", ""docs"": [{""fileName"": ""fir1.jpg"", ""fileStore"": ""870f8a0f-4a34-4847-bc9d-4d7e272f7211"", ""fileStoreId"": ""870f8a0f-4a34-4847-bc9d-4d7e272f7211"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658134967475}}, {""fileName"": ""fir2.jpg"", ""fileStore"": ""82719e2c-aa93-4ada-8774-5baa460ab287"", ""fileStoreId"": ""82719e2c-aa93-4ada-8774-5baa460ab287"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658134971261}}, {""fileName"": ""north.jpg"", ""fileStore"": ""21083b34-b730-4da8-a3ba-3841dbf483c9"", ""fileStoreId"": ""21083b34-b730-4da8-a3ba-3841dbf483c9"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658134976903}}, {""fileName"": ""south.jpg"", ""fileStore"": ""6ec49332-7b8e-456d-b133-b36f9500345c"", ""fileStoreId"": ""6ec49332-7b8e-456d-b133-b36f9500345c"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658134983200}}, {""fileName"": ""east.jpg"", ""fileStore"": ""03ff5f23-46ec-4a1d-bcbc-3dc1de1209bf"", ""fileStoreId"": ""03ff5f23-46ec-4a1d-bcbc-3dc1de1209bf"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658134988634}}, {""fileName"": ""west.jpg"", ""fileStore"": ""b3eb866c-9ebd-43e7-a2ab-479ed2ddbd89"", ""fileStoreId"": ""b3eb866c-9ebd-43e7-a2ab-479ed2ddbd89"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658134996262}}], ""time"": ""13:15"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","83b2aaec-6f69-44f2-804d-5ebd8dc2e42e","83b2aaec-6f69-44f2-804d-5ebd8dc2e42e",1655974670087,1658306495584,NULL,0,1656416319448,"BPA1","83b2aaec-6f69-44f2-804d-5ebd8dc2e42e","null",NULL
"25-06-2022","23-06-2022","CITIZEN_ACTION_PENDING_AT_APPROVAL","c0ff6346-0e3c-4624-b5cf-b9463cf9f1ef","BP-BDA-2022-06-23-005043","od.bhubaneswardevelopmentauthority","DCR62022OKR2G","CITIZEN_ACTION_PENDING_AT_APPROVAL","53f1f1e9-b70f-4b47-82fe-d9ace107cfd2","{""fieldinspection_pending"": [{""date"": ""2022-06-29"", ""docs"": [{""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""17fe0141-040b-4228-a208-0ed9d473f9e5"", ""fileStoreId"": ""17fe0141-040b-4228-a208-0ed9d473f9e5"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655438807783}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""dbb12a52-b588-480e-90a5-7302db0b64d7"", ""fileStoreId"": ""dbb12a52-b588-480e-90a5-7302db0b64d7"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655438814633}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""13d7da4e-e645-4064-b8e5-1b4f3489e13e"", ""fileStoreId"": ""13d7da4e-e645-4064-b8e5-1b4f3489e13e"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655438822726}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""7cbf1f64-24eb-400d-b364-363cd65f926f"", ""fileStoreId"": ""7cbf1f64-24eb-400d-b364-363cd65f926f"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655438827138}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""71c8ea16-aba0-485b-bdc4-216b554bb3e8"", ""fileStoreId"": ""71c8ea16-aba0-485b-bdc4-216b554bb3e8"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655438831377}}], ""time"": ""15:30"", ""questions"": [{""value"": ""NA"", ""remarks"": ""Layout plan approved by BDA."", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","882634b8-a839-488a-8e28-8cd158c1dbec","882634b8-a839-488a-8e28-8cd158c1dbec",1655976231361,1657529351087,NULL,0,1656142308664,"BPA1","882634b8-a839-488a-8e28-8cd158c1dbec","null",NULL
"25-06-2022","23-06-2022","CITIZEN_ACTION_PENDING_AT_APPROVAL","59b158e8-87ac-4e46-a836-9e7dc45a9c6c","BP-BDA-2022-06-23-005044","od.bhubaneswardevelopmentauthority","DCR62022HXPCU","CITIZEN_ACTION_PENDING_AT_APPROVAL","08595104-3fbc-46bf-af86-67a8660c71dc","{""fieldinspection_pending"": [{""date"": ""2022-06-29"", ""docs"": [{""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""af7014d4-f8d1-42b2-9655-7a19c074a78a"", ""fileStoreId"": ""af7014d4-f8d1-42b2-9655-7a19c074a78a"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655445073248}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""27c334f2-490a-48f1-a3ae-21e1501ebe3f"", ""fileStoreId"": ""27c334f2-490a-48f1-a3ae-21e1501ebe3f"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655445078038}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""3098d993-765f-44e4-b455-764f2264c302"", ""fileStoreId"": ""3098d993-765f-44e4-b455-764f2264c302"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655445082386}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""3f864b7a-97b0-4ca2-aa67-b0ddabd0c039"", ""fileStoreId"": ""3f864b7a-97b0-4ca2-aa67-b0ddabd0c039"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655445086495}}, {""fileName"": ""Notesheet. Satyabhamapur.pdf"", ""fileStore"": ""0e8e915e-e1a7-47aa-bc24-4f22555481ed"", ""fileStoreId"": ""0e8e915e-e1a7-47aa-bc24-4f22555481ed"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1655445092287}}], ""time"": ""17:15"", ""questions"": [{""value"": ""NA"", ""remarks"": ""Layout plan approved by BDA."", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","882634b8-a839-488a-8e28-8cd158c1dbec","882634b8-a839-488a-8e28-8cd158c1dbec",1655977934915,1657529429653,NULL,0,1656142246104,"BPA1","882634b8-a839-488a-8e28-8cd158c1dbec","null",NULL
